Filename;Year;Month;Day;Hour;Minute;Second;Head_length;Abdomen_length;Insect_length_total;kingdom;phylum;class;order;family;score;highest_classification_rank;taxonomic_name_2;score_2;score_diff;path
20240815222900_crop_1.jpg;2024;8;15;22;29;0;0.44;10.67;11.11;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.688612819;family;Erebidae;0.100766882;0.587845936;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222900_crop_1.jpg
20240815222915_crop_1.jpg;2024;8;15;22;29;15;1;10.56;11.56;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.373857975;family;Nolidae;0.173912629;0.199945346;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222915_crop_1.jpg
20240815223008_crop_0.jpg;2024;8;15;22;30;8;1;9.89;10.89;Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;0.221678987;family;Erebidae;0.168608606;0.053070381;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815223008_crop_0.jpg
20240815223140_crop_0.jpg;2024;8;15;22;31;40;0.11;5;5.11;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;0.074971519;family;Hylidae;0.056900665;0.018070854;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815223140_crop_0.jpg
20240815223438_crop_0.jpg;2024;8;15;22;34;38;1;8.67;9.67;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;0.326552272;family;Crambidae;0.239526913;0.087025359;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815223438_crop_0.jpg
20240815223556_crop_0.jpg;2024;8;15;22;35;56;1.11;9.22;10.33;Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;0.204952031;family;Tortricidae;0.128772512;0.076179519;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815223556_crop_0.jpg
20240815223625_crop_1.jpg;2024;8;15;22;36;25;0.44;2.22;2.67;Animalia;Arthropoda;Insecta;Diptera;Drosophilidae;0.249733984;family;Agromyzidae;0.116576709;0.133157276;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815223625_crop_1.jpg
20240815224322_crop_0.jpg;2024;8;15;22;43;22;1.33;10.22;11.56;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.468857497;family;Noctuidae;0.090685576;0.378171921;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224322_crop_0.jpg
20240815224446_crop_0.jpg;2024;8;15;22;44;46;1.22;10.22;11.44;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.342764109;family;Crambidae;0.163038418;0.179725692;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224446_crop_0.jpg
20240815224446_crop_3.jpg;2024;8;15;22;44;46;0.56;2.22;2.78;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;0.161703557;family;Chironomidae;0.147290349;0.014413208;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224446_crop_3.jpg
20240815224544_crop_1.jpg;2024;8;15;22;45;44;1.22;9.78;11;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.209519446;family;Erebidae;0.192599222;0.016920224;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224544_crop_1.jpg
20240815224629_crop_0.jpg;2024;8;15;22;46;29;0.89;;;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.990373969;family;Pyralidae;0.005567293;0.984806676;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224629_crop_0.jpg
20240815224643_crop_0.jpg;2024;8;15;22;46;43;1.44;9;10.44;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;0.495373577;family;Depressariidae;0.151260048;0.344113529;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815224643_crop_0.jpg
20240815225421_crop_0.jpg;2024;8;15;22;54;21;1.67;8.44;10.11;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.406202853;family;Pyralidae;0.153869033;0.25233382;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815225421_crop_0.jpg
20240815225451_crop_0.jpg;2024;8;15;22;54;51;0.44;1.22;1.67;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.251435637;family;Pyralidae;0.239511296;0.011924341;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815225451_crop_0.jpg
20240815225716_crop_0.jpg;2024;8;15;22;57;16;0.78;3.89;4.67;Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;0.383959442;family;Crambidae;0.276297897;0.107661545;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815225716_crop_0.jpg
20240815230811_crop_2.jpg;2024;8;15;23;8;11;0.78;7.56;8.33;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.459743083;family;Tortricidae;0.228810012;0.23093307;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815230811_crop_2.jpg
20240815231001_crop_0.jpg;2024;8;15;23;10;1;1;10.89;11.89;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.400027543;family;Pyralidae;0.322812617;0.077214926;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815231001_crop_0.jpg
20240815231059_crop_0.jpg;2024;8;15;23;10;59;0.89;10.44;11.33;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.215541244;family;Acrolophidae;0.141102031;0.074439213;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815231059_crop_0.jpg
20240815231059_crop_4.jpg;2024;8;15;23;10;59;1.33;;;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.200631693;family;Pyralidae;0.176467478;0.024164215;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815231059_crop_4.jpg
