"PSUM","RH","RSWR","TA","TSG","VW","timestamp"
0.168,0.671453333333333,73.2733333333333,17.4996,17.3430666666667,1.468,"2024-09-01 12:00:00"
0.184,0.676553333333333,66.72,17.3599333333334,17.3056666666667,1.40933333333333,"2024-09-01 15:00:00"
0.184,0.68944,63,17.0475333333334,17.2318,1.37,"2024-09-01 18:00:00"
0.184,0.6995,62.5866666666667,16.8026,17.1692666666667,1.34,"2024-09-01 21:00:00"
0.184,0.704293333333333,62.5866666666667,16.6224666666667,17.1096,1.33933333333333,"2024-09-02 00:00:00"
0.184,0.708126666666667,62.5866666666667,16.5103333333334,17.0612,1.33266666666667,"2024-09-02 03:00:00"
0.184,0.707986666666667,64.68,16.5138666666667,17.0422,1.32666666666667,"2024-09-02 06:00:00"
0.184,0.698546666666667,67.8866666666667,16.7373333333334,17.1278666666667,1.33333333333333,"2024-09-02 09:00:00"
0.192,0.70008,63.6733333333333,16.6724666666667,17.1316666666667,1.36933333333333,"2024-09-02 12:00:00"
0.2,0.72002,57.5533333333333,16.336,16.996,1.34133333333333,"2024-09-02 15:00:00"
0.2,0.740673333333333,53.18,15.9442,16.8639333333334,1.252,"2024-09-02 18:00:00"
0.2,0.75332,52.8733333333333,15.5754666666667,16.7362666666667,1.19,"2024-09-02 21:00:00"
0.2,0.761726666666667,52.8733333333333,15.2937333333334,16.6178,1.176,"2024-09-03 00:00:00"
0.16,0.768013333333333,52.8733333333333,15.0694666666667,16.5152,1.168,"2024-09-03 03:00:00"
0.104,0.764753333333333,55.0333333333333,14.9708666666667,16.4222,1.16933333333333,"2024-09-03 06:00:00"
0.104,0.751613333333333,59.64,15.121,16.4226,1.18533333333333,"2024-09-03 09:00:00"
0.104,0.743046666666667,56.7866666666667,15.1116,16.3744666666667,1.242,"2024-09-03 12:00:00"
0.104,0.748373333333333,52.8066666666667,14.9518666666667,16.2465333333334,1.21533333333333,"2024-09-03 15:00:00"
0.104,0.75904,49.9533333333333,14.7307333333334,16.1141333333334,1.178,"2024-09-03 18:00:00"
0.04,0.765926666666667,49.6133333333333,14.5525333333334,16.0036,1.15666666666667,"2024-09-03 21:00:00"
0.04,0.767993333333333,49.6133333333333,14.4147333333334,15.9003333333334,1.15,"2024-09-04 00:00:00"
0.04,0.76992,49.6133333333333,14.276,15.7950666666667,1.14933333333333,"2024-09-04 03:00:00"
