file_name,kingdom,phylum,class,order,score,highest_classification_rank,taxonomic_name_2,score_2,score_diff,year,month,day,hour,minute,second
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708145057_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5010538101196289,order,Hemiptera,0.1729460656642913,0.3281077444553375,2024,7,8,14,50,57
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708145153_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.496572196483612,order,Diptera,0.1629611700773239,0.3336110264062881,2024,7,8,14,51,53
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708145604_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6861846446990967,order,Coleoptera,0.2485929131507873,0.4375917315483093,2024,7,8,14,56,4
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708145930_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9645587801933287,order,Coleoptera,0.0207084435969591,0.9438503365963696,2024,7,8,14,59,30
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708150152_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8864092230796814,order,Hemiptera,0.0584159865975379,0.8279932364821434,2024,7,8,15,1,52
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708150549_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9525331854820251,order,Coleoptera,0.0310010109096765,0.9215321745723486,2024,7,8,15,5,49
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708153104_crop_0.jpg,Animalia,Arthropoda,Insecta,Hemiptera,0.3591853678226471,order,Coleoptera,0.3585819602012634,0.0006034076213836,2024,7,8,15,31,4
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708160212_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.7938649654388428,order,Hemiptera,0.1314938366413116,0.6623711287975311,2024,7,8,16,2,12
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708161206_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3584891557693481,order,Coleoptera,0.3381808698177337,0.0203082859516143,2024,7,8,16,12,6
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708161531_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.850290834903717,order,Araneae,0.0416658446192741,0.8086249902844429,2024,7,8,16,15,31
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708161753_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9619495272636414,order,Coleoptera,0.0170828383415937,0.9448666889220476,2024,7,8,16,17,53
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708162921_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.5189626216888428,order,Hemiptera,0.224144235253334,0.2948183864355087,2024,7,8,16,29,21
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708163947_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.4165652692317962,order,Hemiptera,0.3666607439517975,0.0499045252799987,2024,7,8,16,39,47
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708165222_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.7853047847747803,order,Diptera,0.1680463999509811,0.6172583848237991,2024,7,8,16,52,22
/Volumes/Untitled 1/DIOPSIS-387_analyzed/photos/20240708/cropped/20240708165847_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9819350838661194,order,Asterales,0.0108248805627226,0.9711102033033968,2024,7,8,16,58,47
